,SMILES,Substrate
311,Cc1c2ccn(Cc3ccc(I)cc3)cc2c(C)c2c1[nH+]c1ccccc12,1
312,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
313,COc1ccc2[nH]c3c(C)c4c(c(C)c3c2c1)CN(C)C=C4,1
314,O=C(NCCN1CCN(c2cccc3c2OC[C@@H](CO)O3)CC1)c1ccc(F)cc1,1
315,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1
316,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,1
317,COc1ccnc(C[S@](=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,1
318,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1
319,CC[C@@H](C)S[C@H]1SC[C@H]2C(=O)N(C)[C@@]3(C[C@@H]3C)C(=O)OC[C@@H](NC(=O)c3nc4ccccc4cc3O)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C(=O)N(C)[C@@]1(C[C@@H]1C)C(=O)OC[C@@H](NC(=O)c1nc3ccccc3cc1O)C(=O)N[C@@H](C)C(=O)N2C,1
320,CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C/C=C/[C@@H]([C@@H](C)O)OC[C@H](O)[C@@]5(C)O[C@@H]5C(=O)OC[C@@]2(C[C@H]1O)[C@]4(C)[C@]31CO1,1
321,Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,1
322,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1
323,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,1
324,CN(C)CCNC(=O)c1ccc2c3c(nn2CCN(C)C)-c2cc(O)ccc2Nc13,1
325,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1
326,COc1cc2c[n+](C)c3c4ccccc4ccc3c2cc1OC,1
327,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)N3CCCCC3)n2)cc1,1
328,CCOC(=O)[C@@H]1C(C)=NC(C)=C(C(=O)OCCNC(=O)CCc2ccc(O)c(I)c2)[C@H]1c1ccccc1C(F)(F)F,1
329,COc1cc2nc(N3CCN(C(=O)CCC4=[N+]5C(=Cc6c(C)cc(C)n6[B-]5(F)F)C=C4)CC3)nc(N)c2cc1OC,1
330,O=C(O)c1cc(C(=O)O)c2c(n1)c(O)c(O)c1cc(C(=O)O)[nH]c12,1
331,C[n+]1c(/C=C/C=C2N(Cc3ccc(CCl)cc3)c3cc(Cl)c(Cl)cc3N2Cc2ccc(CCl)cc2)oc2ccccc21,1
332,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1
333,N[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1
334,COc1cc([C@@H]2c3[nH]c4ccccc4c3[C@@H](Nc3ccc([N+](=O)[O-])cc3)[C@H]3COC(=O)N23)cc(OC)c1O,1
335,COc1c(OC(C)=O)c(OC(C)=O)cc2c1-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,1
336,CCCCCCCCCCSC[C@@H](CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O,1
337,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NNC(=O)c1ccccc1,1
338,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1
339,COC(=O)[C@@]12OC[C@]34[C@@H]1[C@H](OC(=O)/C=C(\C)C(C)C)C(=O)O[C@@H]3C[C@H]1[C@@H](C)C(=O)C(=O)C[C@@]1(C)[C@@H]4[C@H](O)[C@@H]2O,1
340,CCCCCCCCCCCCCCCCOC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(C)=O,1
341,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,1
342,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,1
343,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,1
344,CC(=O)N(C)c1ccc(Nc2cc(C)nc3ccc4[nH]cnc4c23)cc1,1
345,CN(C)CCn1c(=O)c2ccc3c4c(nn3CCN(C)C)c3cc(O)ccc3n(c1=O)c24,1
346,CCCCCC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@]3(C)C(=O)[C@H](O)C(=C1C)C2(C)C,1
347,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1cc2c(cc1OC(C)=O)Oc1cc(OC(C)=O)c(CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)cc1C21OC(=O)c2ccccc21,1
348,Cc1n(Cc2ccc([N+](=O)[O-])cc2)c2c([n+]1-c1ccccc1)C(=O)c1ccccc1C2=O,1
349,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,1
350,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,1
351,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1
352,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)N3CCOCC3)n2)cc1,1
353,CCN(CC)c1ccc(/C=C2\C[N+](C)(C)C/C(=C\c3ccc(N(CC)CC)cc3)C2=O)cc1,1
354,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,1
355,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1
356,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,1
357,C/C(=C/c1csc(C)n1)[C@@H]1C[C@@H]2O[C@@H]2CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,1
358,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,1
359,Cc1c2cc[n+](C)cc2c(C)c2c1sc1ccccc12,1
360,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1
361,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1
362,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,1
363,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1
364,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,1
365,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1
366,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,1
367,NC(=O)N1c2ccccc2[C@H]2O[C@H]2c2ccccc21,1
368,COCOc1ccc2c(c1)[C@@H]1OC(=O)O[C@]13CCC(C)=C(COC2)C3(C)C,1
369,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,1
370,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1
371,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,1
372,C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,1
373,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,1
374,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1
375,CC[n+]1c(/C=C/c2ccc(N(CCCl)CCCl)cc2)ccc2cc(NC(=O)/C=C/c3ccccc3)ccc21,1
376,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
377,CCCCC[C@H](O)/C=C/[C@H]1C(=O)C=C[C@@H]1C/C=C/CCCC(=O)O,1
378,COc1cc2c(ccc3c4cc(OC)c(OC)cc4c[n+](C)c23)cc1O,1
379,Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,1
380,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
381,COc1ccc2c(c1)c[n+](C)c1c3cc(OC)c(OC)cc3ccc21,1
382,O=C(O)[C@H]1O[C@@H](Oc2ccc([C@H]3Sc4cc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)ccc4[C@@H]3C(=O)c3ccc(OCCN4CCCCC4)cc3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,1
383,COc1ccc2c(c1)c1c(C)c3cn(C)ccc3c(C)c1[n+]2C,1
384,COc1ccc2c(c1)-c1nn(CCN(C)C)c3ccc(C(=O)NCCN(C)C)c(c13)N2,1
385,Cc1c2ccn(C)c(C)c2cc2c1[nH+]c1ccccc12,1
386,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccc(O)cc21,1
387,O=c1c(Cc2ccccc2)nc2c(Cc3ccccc3)[nH]c(-c3ccc(O)cc3)cn1-2,1
388,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,1
389,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,1
390,COc1cc2c(cc1OC)[C@H](OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,1
391,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,1
392,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,1
393,COc1cc([C@](C#N)(CCCN(C)CCc2cccc(N=[N+]=[N-])c2)C(C)C)cc(OC)c1OC,1
394,c1ccc2c(c1)Sc1ccccc1N2C[C@@H]1CN2CCC1CC2,1
395,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,1
396,COc1cc(/C=C/C(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,1
397,CC(C)=CC(=O)O[C@H]1[C@H]2OC(=O)C[C@H]3[C@@H](C)[C@@H](O)[C@@]4(O)OC[C@@]23[C@@H]4[C@]2(C)C(=O)[C@H](O)C=C(C)[C@@H]12,1
398,Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,1
399,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1
400,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,1
401,CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@@H](O)[C@H](O)C2,1
402,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@H](C)O)NC(=O)[C@@H]5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@H](C)O)NC(=O)c5csc(n5)[C@@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H]([C@H](C)CC)N[C@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,1
403,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,1
404,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C\1C,1
405,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=S)Nc1ccc3c(c1)C(=O)OC31c3ccc(O)cc3Oc3cc(O)ccc31)CC2,1
406,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1
407,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](NC(=O)c3ccccc3)c3ccccc3C)C(C)=C1C2(C)C,1
408,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1
409,Cc1n(C)c2c([n+]1CC(C)C)C(=O)c1ccccc1C2=O,1
410,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)N(C)c3ccccc3)n2)cc1,1
411,COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1
412,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,1
413,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1
414,c1ccc2c(c1)Nc1ccccc1O2,1
415,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,1
416,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1
417,C[n+]1c2ccccc2n2c3ccccc3c(NCCCN3CCOCC3)c(C#N)c21,1
418,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,1
419,COc1ccc2c[n+](C)c3c4cc(OC)c(OC)cc4ccc3c2c1,1
420,CN(C)c1ccc(/C=c2/c3ccccc3n3c2cc(-c2ccc(Cl)cc2)[n+]3C)cc1,1
421,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,1
422,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,1
423,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1
424,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1
425,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1
426,COc1ccc(-c2c3ccc(N(C)C)cc3[s+]c3cc(N(C)C)ccc23)cc1OC,1
427,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1
428,COc1cc(C#CC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,1
429,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,1
430,COc1cc2c(cc1OC)CN(CCC[C@@H]1CCCc3c(OC)cccc31)CC2,1
431,CN(C)c1ccc(/C=C2\C[N+](C)(C)C/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,1
432,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,1
433,CNCCC[C@](C#N)(c1ccc(OC)c(OC)c1)C(C)C,1
434,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@@H]3[C@H]1C5,1
435,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C3SC(=C(C(N)=O)C(=O)O)S3)[C@H]2SC1,1
436,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,1
437,COc1ccc(C[C@@H](C=O)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)Cc2cccc3ccccc23)C(C)C)cc1,1
438,Cc1c2ccn(CCN3CCCCC3)cc2c(C)c2c1[nH+]c1ccc(O)cc12,1
439,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1
440,CC[N+](C)(CC)CCNC(=O)c1ccc(N=[N+]=[N-])cc1,1
441,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1
442,COc1cccc(-c2c3ccc(N(C)C)cc3[s+]c3cc(N(C)C)ccc23)c1,1
443,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
444,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,1
445,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1
446,O=c1c(Cc2ccc(F)cc2)nc2c(Cc3ccccc3)[nH]c(-c3ccc(O)cc3)cn1-2,1
447,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,1
448,O=[S@@]1OC[C@@H]2[C@@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl,1
449,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,1
450,CN(C)CCNC(=O)c1ccc2c3c(nn2CCN(C)C)-c2ccccc2Nc13,1
451,C[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](C2)[C@@H](C)C(=O)O1,1
452,COc1ccc2nc([S@@](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,1
453,CC(C)(C)OC(=O)CN1CCN(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)CCN(CC(=O)OC(C)(C)C)CCN(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)CC1,1
454,CC(=O)O[C@@H]1C(=O)O[C@@H]2C[C@H]3C(C)=C[C@H](O)C(=O)[C@]3(C)[C@@H]3[C@]4(O)OC[C@]23[C@@H]1[C@@H](C)[C@H]4O,1
455,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,1
456,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12)CO[P@](=O)(O)OC[C@H](N)C(=O)O,1
457,CN1C(=O)COc2c(C(=O)N[C@@H]3CN4CCC3CC4)cc(Cl)cc21,1
458,COc1c(O)c(O)cc2c1-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1
459,CC(=O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,1
460,C[n+]1c(-c2ccccc2)cc2/c(=C\c3ccccc3)c3ccccc3n21,1
461,O=C(Nc1ccc(OCCO)c(F)c1)c1c[nH]c2c1C(=O)CCC2,1
462,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
463,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1
464,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,1
465,COCOc1cccc2c1[C@@H]1OC(=O)O[C@]13CCC(C)=C(CO2)C3(C)C,1
466,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,1
467,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1
468,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,1
469,C=CCNc1nc(NCC=C)nc(N2CCC(NCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,1
470,COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,1
471,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NNC(=O)Cc1ccccc1,1
472,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,1
473,CO[C@@H]1[C@H](C)O[C@H](O[C@H]2C[C@@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@H](O[C@H]4C[C@H](O[C@@H]6C[C@](C)(O)[C@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@H](C)O4)[C@H](O)[C@H](C)O3)[C@H]([C@@H](OC)C(=O)[C@@H](O)[C@H](C)O)C5)O[C@@H](C)[C@H]2OC(C)=O)C[C@@H]1O,1
474,Cc1c2ccn(C)cc2c(C)c2c1[nH+]c1ccccc12,1
475,C=C1C(C)(C)[C@@]23CC[C@]1(C)C(=O)c1cccc(OCOC)c1[C@@H]2OC(=O)O3,1
476,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1
477,COc1cc([C@@](C#N)(CCCN(C)CCc2cccc(N=[N+]=[N-])c2)C(C)C)cc(OC)c1OC,1
478,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,1
479,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,1
