,SMILES,Substrate
687,O=C(CC(=O)c1ccccc1/N=C1\CC(=O)C(=O)c2ccccc21)C(=O)Nc1cccc(C(F)(F)F)c1,0
688,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0
689,COc1cc(CNc2ccc(SC)cc2)cc(OC)c1OC,0
690,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1,0
691,CC1=C[C@H](C)[C@H](C)N(CC2=NCCN2)c2ccccc21,0
692,COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)O,0
693,COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1,0
694,O=C(O)c1ccccc1O,0
695,C[C@@H]1CN(c2nc(N(CCO)CC(C)(C)O)c3nc(-c4ccccc4)c(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)C[C@H](C)O1,0
696,C=C1CC2(C[C@@H](c3ccccc3C)O[C@H](c3ccccc3C)C2)OC1=O,0
697,COc1cc2cc(C(=O)N3C[C@H](CCl)c4ccc(NCCN)cc43)[nH]c2c(OC)c1OC,0
698,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0
699,ClC1(Cl)[C@]2(Cl)[C@@]3(Cl)[C@]4(Cl)C(Cl)(Cl)[C@@]5(Cl)[C@](Cl)([C@]1(Cl)[C@]53Cl)[C@]24Cl,0
700,CC(=O)OC[C@H]1O[C@@H](n2c(C)c(C(C)=O)c(-c3ccco3)c(C#N)c2=S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0
701,CSc1nc(-c2ccc(C)cc2)c(C#N)c(=O)[nH]1,0
702,C#Cc1cccc(-n2c(O)ccc2O)c1,0
703,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0
704,CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0
705,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,0
706,COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O,0
707,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0
708,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0
709,COc1ccc2[nH]cc([C@H]3[C@@H]4CC[C@@H](C4)[C@@H]3NCc3cccc(CN[C@H]4[C@@H]5CC[C@@H](C5)[C@@H]4c4c[nH]c5ccc(OC)cc45)c3)c2c1,0
710,O=c1c(Cc2ccc3ccccc3c2)nc2c(Cc3ccccc3)[nH]c(-c3ccc(O)cc3)cn1-2,0
711,CN(/N=C/c1cccc2cccnc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0
712,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@@H](n2cc(CCO)nn2)[C@@H](O)[C@@H](C)O1,0
713,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,0
714,CNC(=O)Oc1cccc2ccccc12,0
715,Cc1cccc(C)c1OC[C@@H](C)N,0
716,Cc1cc2nc(C=C(C(F)(F)F)C(F)(F)F)sc2cc1C,0
717,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,0
718,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,0
719,CCN(CCCl)CCNc1c2ccccc2nc2ccc(OC)cc12,0
720,O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,0
721,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0
722,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,0
723,O=Cc1cc(O)ccc1Br,0
724,COc1cc(/C=C/c2ccc(C)cc2)cc(OC)c1OC,0
725,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0
726,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@@H](N)C(=O)O,0
727,S=C1/C(=N\c2ccccc2)N(c2ccccc2)C(=[N+]=c2ccccn2Cc2ccccc2)N1c1ccccc1,0
728,CCCC(C)(COC(N)=O)COC(N)=O,0
729,NS(=O)(=O)Cc1noc2ccccc12,0
730,COC(=O)[C@H](N)CS,0
731,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C\C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0
732,COc1cc2c(cc1OC)CN(CCCC1=CCCc3cc(OC)c(OC)cc31)CC2,0
733,O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
734,O=[P@@]1(N(CCCl)CCCl)NCCCO1,0
735,N#Cc1cc2c(n([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c1=S)CCCC2,0
736,COc1cccc2c1[C@@H]1CO[C@@H]3[C@@H]4C[C@@H](C(=O)O)[C@H]([C@H](C2)N31)N4C,0
737,CNC(=O)ON(C(C)=O)C(=O)NC,0
738,COCCc1ccc(OC[C@H](O)CNC(C)C)cc1,0
739,COC(=O)C1=C(C(=O)Nc2cccnc2Cl)N(c2ccc(OC)cc2[N+](=O)[O-])C(c2ccc(C)cc2)=C[C@H]1c1ccc(OC)cc1OC,0
740,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
741,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@H](O[C@H]2C[C@@H](N)[C@H](O)[C@@H](C)O2)C1)C(=O)c1c(OCc2ccccc2)cccc1C3=O,0
742,O=C1C(CC[S@@](=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0
743,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0
744,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O,0
745,CN(C)C(=S)SN(C)C(=O)Nc1ccccc1,0
746,O[C@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
747,CC(C)(C)c1nc2c(o1)/C(=N\c1ccc(F)cc1)c1ccccc1C2=O,0
748,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,0
749,CC(=O)N/C=C/c1cc(O)ccc1O,0
750,CCC[S@](=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,0
751,O=C(O)[C@H]1O[C@@H](Oc2ccc3c(c2)S[C@H](c2ccc(O)cc2)[C@H]3C(=O)c2ccc(OCCN3CCCCC3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0
752,O=NN(CCCl)C(=O)NCCCl,0
753,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,0
754,Cc1cc(=O)n(-c2ccccc2)n1C,0
755,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,0
756,COc1cc2c3c(n(C)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,0
757,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0
758,CC[C@@]1(C)CC(=O)NC1=O,0
759,CN(C)C(=O)Oc1ccc[n+](C)c1,0
760,O=C[C@H](CO)O[C@@H](C=O)c1c[nH]c(=O)[nH]c1=O,0
761,CC[C@](C)(O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O,0
762,C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23[C@H](OC(C)=O)/C=C\[C@@](C)(O)C(=O)[C@@H](C)C/C=C\[C@H]3[C@@H]1O,0
763,CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1,0
764,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0
765,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0
766,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0
767,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1,0
768,Cc1cccc2c(NCCN(C)C)c3cccc(C(=O)NCCN(C)C)c3nc12,0
769,CCn1c(SCc2nnc(Nc3ccccc3)s2)nc2ccccc2c1=O,0
770,CNCCC[C@]12CC[C@H](c3ccccc31)c1ccccc12,0
771,COc1ccc(-c2nc(N)c(C#N)c3c2CCSc2ccc(C)cc2-3)cc1OC,0
772,C/C(CCN(C)C)=N/O,0
773,C#CCN(C)[C@H](C)Cc1ccccc1,0
774,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0
775,CN(C)CC[C@@H](c1ccccc1)c1ccccn1,0
776,O=C(O)[C@H]1O[C@@H](Oc2ccc([C@H]3Sc4cc(O)ccc4[C@@H]3C(=O)c3ccc(OCCN4CCCCC4)cc3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0
777,C[C@@H]1C(=O)[C@H](C)[C@@H](c2ccccc2)N(C)[C@H]1c1ccccc1,0
778,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0
779,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0
780,O=C1C[C@@H](Sc2ccccc2)C2(OCCO2)[C@H](Sc2ccccc2)C1,0
781,CCN(CC)CCC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,0
782,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c21,0
783,COc1cc2[nH]c3c(c2cc1OC)CCN[C@@]31CC[C@@]2(C[C@@H]1OC)C[C@H]1c3c(cc(OC)c(O)c32)CCN1C,0
784,O=C(O)CCCc1cc2c(cc1O)Oc1cc(O)c(CCCC(=O)O)cc1C21OC(=O)c2cc(C(=O)O)ccc21,0
785,NCc1ccc(O)c(O)c1O,0
786,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,0
787,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0
788,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,0
789,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,0
790,CCCCN1C(=O)C(=C/C=C/C=C2\Oc3ccccc3N2CCCS(=O)(=O)O)C(=O)N(CCCC)C1=S,0
791,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,0
792,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@@H](N=[N+]=[N-])[C@@H](O)[C@@H](C)O1,0
793,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0
794,N#Cc1c(-c2ccco2)c2c(n([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c1=S)CCCC2,0
795,S=C=NCCc1ccccc1,0
796,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,0
797,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0
798,O=[N+]([O-])C(F)(CN(COCN(CC(F)([N+](=O)[O-])[N+](=O)[O-])CC(F)([N+](=O)[O-])[N+](=O)[O-])CC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0
799,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
800,O=C1N=NC(=O)N1c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
801,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)CCCNc5ccc6ncn7c8ccccc8c(=O)c5c67)c4c(C)c3c2c1,0
802,CNC(=O)Oc1ccc(N(C)C)c(C)c1,0
803,O=C(/C=C/c1ccccc1)c1ccccc1,0
804,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0
805,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0
806,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@@H](n2cc(CCCO)nn2)[C@@H](O)[C@@H](C)O1,0
807,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)OC(C)C)n2)cc1,0
808,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,0
809,COc1ccccc1NS(=O)(=O)c1cc(C(C)(C)C)ccc1OCCOc1ccc(C(C)(C)C)cc1S(=O)(=O)Nc1ccccc1OC,0
810,CCCCCCCCCCCCCCCC(=O)OC[C@@H]1O[C@H](OC)[C@H]2N[P@@](=O)(N(CCCl)CCCl)O[C@@H]1[C@@H]2O,0
811,CC(=O)Oc1ccccc1C(=O)O,0
812,O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,0
813,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0
814,Cc1nnc(N)nc1C/C=C/[C@H](C)Sc1ccc(Cl)cc1,0
815,CO[C@@H]1C[C@@H](C[C@H]2CC[C@H](C)[C@H]([C@@H](C)C(=O)O)O2)O[C@]2(O[C@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@@](O)(CO)[C@H](C)C[C@@H]5C)C[C@@H]4C)O3)C[C@H]2C)[C@@H]1C,0
816,Cc1nc2c(O)c3c(c(O)c2nc1C)C1=C=C=C3CC1,0
817,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,0
818,O=C1NC[C@H](F)C(=O)N1,0
819,C=C1C(=O)C=C2C=C3C(=O)C(C)(C)C[C@]3(O)[C@@]12C,0
820,COc1ccc(Br)c(/C=N/c2cccc3cc(OC)c(OC)cc23)c1,0
821,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)N(CCCN(C)C)C(=S)N4CCCN(C)C,0
822,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0
823,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,0
824,COc1ccc([C@@H]2COc3c(ccc(O)c3C)C2)cc1OC,0
825,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-c1ccccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,0
826,Cn1c(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(=O)n(C)c1=S,0
827,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0
828,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,0
829,CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,0
830,C=C[C@@]1(C)C[C@H](O)[C@@H]2C(=C)C(=O)O[C@@H]2[C@@H]1C(=C)C=O,0
831,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0
832,Cc1ccc(C)c(NC(=O)CC/C(=N/NC(=O)c2c(O)ccc3ccccc23)[C@@H](C)C(=O)c2ccc(O)cc2)c1,0
833,CCCC(=O)Oc1c2ccsc2c(OC(=O)CCC)c2ccsc12,0
834,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,0
835,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0
836,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,0
837,C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,0
838,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,0
839,COc1cc(OC)cc(-c2cc(=O)c3cc4c(cc3[nH]2)OCO4)c1,0
840,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0
841,CC1(C)O[C@]2(C)CC[C@H]1CC2,0
842,CCOC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)NC(C)=O,0
843,CCCC(=O)O,0
844,CN(C)CCCN1c2ccccc2Sc2ccccc21,0
845,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,0
846,CCN(CC)[C@H]1Oc2cc3c(cc2[C@H](c2cc(OC)c(O)c(OC)c2)[C@H]1C)OCO3,0
847,CC(=O)Nc1cc2c3c(cccc3c1)C(=O)N(CCN(C)C)C2=O,0
848,c1ccc(CN2CCc3[nH]c4ccccc4c3C2)cc1,0
849,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0
850,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,0
851,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)C=C(C)O[C@H]3O,0
852,COc1c(O)cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)cc1O,0
853,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,0
854,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,0
855,O=C1C=CC(=O)c2cc(Sc3ccccc3)c(=O)ccc21,0
856,C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0
857,C[C@@H]1CCC/C=C\[C@@H]2C[C@H](O)C[C@H]2[C@@H](O)/C=C\C(=O)O1,0
858,CC1=C(C(=O)Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,0
859,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0
860,C=CCOc1ccccc1OC[C@H](O)CNC(C)C,0
861,COc1ccc([C@H]2C(C(C)=O)=C(c3ccccc3)N([C@H]3O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(=S)[C@@H]2C#N)cc1,0
862,COc1cccc([C@H]2c3cc4c(cc3O[C@H](N3CCCC3)[C@@H]2C)OCO4)c1O,0
863,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,0
864,COc1ccccc1[C@H]1SCC(=O)N1c1ccc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)cc1,0
865,CC(=O)Nc1ccc(O)cc1,0
866,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,0
867,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,0
868,CN1c2c(nc(N)[nH]c2=O)NC[C@H]1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0
869,CNCCC=C1c2ccccc2CCc2ccccc21,0
870,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0
871,COc1cc([N+](=O)[O-])c([N+](=O)[O-])cc1N,0
872,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,0
873,CN(C)C/C=C(\c1ccc(Br)cc1)c1cccnc1,0
874,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N)CC2,0
875,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0
876,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0
877,CC(=O)OC[C@H]1O[C@@H](n2c3c(cc(C#N)c2=S)CCCC3)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0
878,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0
879,c1cc(Cn2cnc3ccccc32)cc(-c2nn[nH]n2)c1,0
880,O=c1c2ccccc2n(CCCn2c3ccccc3c(=O)c3ccccc32)c2ccccc12,0
881,Cc1cc(O)c2c(c1)C[C@H](O)C1=C2C(=O)c2c(O)ccc(O[C@H]3C[C@@H](O)[C@@H](O[C@H]4C[C@H](O[C@H]5CC[C@H](O[C@H]6C[C@@H](O)[C@@H](O[C@@H]7C[C@H](O[C@@H]8CC[C@H](O)[C@H](C)O8)[C@H](O)[C@H](C)O7)[C@H](C)O6)[C@H](C)O5)[C@H](O)[C@H](C)O4)[C@H](C)O3)c2C1=O,0
882,COc1ccc(Cc2c(-c3ccc(C)cc3)n[nH]c(=O)c2-c2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)cc1,0
883,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,0
884,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0
885,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0
886,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,0
887,NC(=O)Nc1ccccc1C(=O)c1ccccc1,0
888,CN[C@@]1(c2ccccc2Cl)CCCCC1=O,0
889,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,0
890,C=C[C@H](N)CCC(=O)O,0
891,Cc1c2cnccc2c(C)c2c1c1ccccc1n2C[C@@H]1CO1,0
892,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
893,C=C[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0
894,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0
895,CC(=O)C(=Cc1cn(C)c(=O)n(C)c1=O)C(C)=O,0
896,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)[C@H](C(C)=O)C(=O)[C@]12C,0
897,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,0
898,COc1ccccc1COc1ccccc1CCc1ccccc1,0
899,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0
900,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0
901,CS(=O)(=O)c1c(N)c2nc(Cl)cn2c2nc3ccccc3nc12,0
902,CC(=O)OC[C@H]1O[C@@H](n2c3c(cc(C#N)c2=S)CCCCCC3)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0
903,Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1,0
904,CN[C@@H]1c2cc3c(cc2[C@@H](c2cc(OC)c(OC)c(OC)c2)[C@H]2C(=O)OC[C@@H]21)OCO3,0
905,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0
906,CC(=O)c1c(-c2ccco2)c(C#N)c(=S)n([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1C,0
907,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCCCCNc3c4ccccc4nc4cccc([N+](=O)[O-])c34)c12,0
908,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
909,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,0
910,COc1cc2c(cc1OC)[C@@H](SC)C(=O)N(Cc1cccc(OC)c1OC)CC2,0
911,NC(=O)CCC/N=C(/c1ccc(Cl)cc1)c1cc(F)ccc1O,0
912,CC(=O)OC1=C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@H](C)C1=O,0
913,CC(=O)Oc1cc2c(cc1OC(C)=O)OC[C@H](c1ccc(C)cc1)C2,0
914,COc1ccc(-n2c(O)c3c(c2O)[C@@H]2C[C@H](c4ccccc4)CC[C@H]2c2c-3[nH]c3ccccc23)cc1,0
915,CN(C)C[C@@H]1CCCC1=O,0
